id,observed_on,time_observed_at,time_zone,out_of_range,description,captive_cultivated,place_guess,latitude,longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
25942584,2019-05-28,2019-05-28 14:52:16 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.7453736853,-73.8955249131,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25942594,2019-05-28,2019-05-28 14:52:42 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.6471574964,-73.8814228754,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25950734,2019-05-28,2019-05-28 12:38:55 UTC,UTC,,,false,"Indiana Dunes State Park, Chesterton, IN, US",41.6622416667,-87.0508638333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25962738,2019-05-28,2019-05-28 17:08:33 UTC,Eastern Time (US & Canada),,,false,"4800–4886 122nd Ave, Fennville, MI, US",42.578125,-86.0219195,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25969804,2019-05-28,2019-05-28 20:07:00 UTC,Eastern Time (US & Canada),,,false,"Ionia County, MI, USA",43.0000987069,-84.9002699537,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
25972809,2019-05-26,2019-05-26 14:29:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.7158172089,-80.528143255,,obscured,true,,Lupin vivace,Lupinus perennis,sundial lupine,Plantae,81528
25996527,2019-05-29,2019-05-29 08:42:19 UTC,UTC,,,false,"12805 Saint Croix Trl S, Hastings, MN, US",44.7663223464,-92.8145295103,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26002057,2019-05-29,2019-05-29 15:27:08 UTC,Eastern Time (US & Canada),,,false,"Ohio, US",41.5341550953,-83.8392650737,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26005245,2019-05-29,2019-05-29 09:28:36 UTC,UTC,,,false,"Illinois Beach State Park, Waukegan, IL, US",42.4210666667,-87.8082116667,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26009237,2019-05-29,2019-05-29 12:31:10 UTC,UTC,,,false,"Natural Historic Area, East Bethel, MN, US",45.4020367773,-93.1996760886,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26061426,2019-05-30,2019-05-30 10:13:01 UTC,UTC,,,false,"24695–25533 Highway 113, Wilmington, IL, US",41.2599980738,-88.1950987224,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26062485,2019-05-29,2019-05-29 21:29:02 UTC,Eastern Time (US & Canada),,,false,"Saratoga County, US-NY, US",43.196039142,-73.8858849819,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26062647,2019-05-30,2019-05-30 10:01:54 UTC,UTC,,,false,"University of Wisconsin–Madison Arboretum, Fitchburg, WI, US",43.0314292387,-89.4400510658,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26083874,2019-05-30,2019-05-30 17:41:46 UTC,UTC,,,false,"Kettle Moraine State Forest - Lapham Peak Unit, Delafield, WI, US",43.0371733988,-88.3999741451,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26086752,2019-05-29,2019-05-29 18:54:00 UTC,Central Time (US & Canada),,,false,"Lake County, IL, USA",42.4207896085,-87.8081912296,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26091553,2019-05-26,2019-05-26 16:23:00 UTC,Central Time (US & Canada),,,false,"Lakeshore Preserve Madison, WI, USA",43.0877141784,-89.4299676233,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26092121,2019-05-26,2019-05-26 19:09:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.6941409647,-80.5736289585,,obscured,true,,Lupin vivace,Lupinus perennis,sundial lupine,Plantae,81528
26093148,2019-05-28,2019-05-28 12:03:00 UTC,Central Time (US & Canada),,"",false,"63rd Street Beach, Chicago, IL 60649, USA",41.78203,-87.5733146,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26095081,2019-05-29,2019-05-29 11:26:39 UTC,UTC,,,false,"Wisconsin, US",44.2578355951,-90.7479205637,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26110447,2019-05-31,2019-05-31 12:44:03 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.6122201979,-73.9440474426,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26113212,2019-05-31,2019-05-31 13:56:25 UTC,Baghdad,,,false,"Нижегородская обл., Россия, 606652",56.7693381105,44.4815154187,,,false,,Lupinus perennis,Lupinus perennis,sundial lupine,Plantae,81528
26118645,2019-05-31,2019-05-31 15:31:56 UTC,Eastern Time (US & Canada),,,false,"1070 Lake Michigan Dr NW, Grand Rapids, MI, US",42.9590888042,-85.8183358145,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26128434,2019-05-30,2019-05-30 19:31:43 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.3064759091,-81.9456928083,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26129597,2019-05-31,,Hawaii,,"",false,"Forest Hills, MI, USA",42.9598720113,-85.5191998815,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26132706,2019-05-31,2019-05-31 19:30:32 UTC,Central Time (US & Canada),,,false,"Blue Hill Township, MN, USA",45.4895324707,-93.6993942261,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26143750,2019-05-31,2019-05-31 19:09:47 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.6445906796,-80.4865496143,obscured,obscured,true,,Lupin vivace,Lupinus perennis,sundial lupine,Plantae,81528
26143784,2019-05-31,2019-05-31 23:12:59 UTC,Central Time (US & Canada),,,false,"Sherburne National Wildlife Refuge, Big Lake, MN, US",45.4652430257,-93.7214573846,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26144386,2019-05-31,2019-05-31 17:22:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.3560596939,-81.8885907603,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26144581,2019-05-31,2019-05-31 23:25:47 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.7155037186,-73.8486408479,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26149201,2019-05-28,2019-05-28 17:09:00 UTC,Central Time (US & Canada),,,false,"Edna Taylor Conservation Park Madison, WI, USA",43.0547149468,-89.314307661,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26157537,2019-05-27,2019-05-27 16:26:11 UTC,Central Time (US & Canada),,,false,United States,42.5457030355,-87.9577909933,obscured,open,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26166234,2019-05-31,,Eastern Time (US & Canada),,,false,"Ontario, CA",42.6473399923,-80.4165082618,obscured,obscured,true,,Lupin vivace,Lupinus perennis,sundial lupine,Plantae,81528
26178101,2019-06-01,2019-06-01 14:44:52 UTC,Central Time (US & Canada),,,false,"15000–15246 Route 84 N, Hampton, IL, US",41.5623742073,-90.401817604,,open,false,,wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
26183213,2019-05-31,,UTC,,,false,"Wood County, WI, USA",44.283984837,-89.7598637484,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26184880,2019-06-01,2019-06-01 10:56:25 UTC,Eastern Time (US & Canada),,,false,"New York, US",43.0002542699,-73.7292661239,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26216128,2019-06-01,2019-06-01 21:00:30 UTC,Eastern Time (US & Canada),,,false,"49127, Stevensville, MI, US",42.005875,-86.5489366667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26251319,2019-06-02,2019-06-02 14:50:46 UTC,Eastern Time (US & Canada),,,false,"New Jersey, US",40.5197559005,-74.8446981531,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26256863,2019-06-01,2019-06-01 22:47:26 UTC,Eastern Time (US & Canada),,,false,"13704 Highway 20, Youngstown, FL, US",30.434005,-85.391495,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26258215,2019-06-02,2019-06-02 14:11:52 UTC,Eastern Time (US & Canada),,"Warning: Plants in the genus Lupinus, especially the seeds, can be toxic to humans and animals if ingested. POISONOUS PARTS: Seeds. Toxic only if eaten in large quantities. Symptoms include respiratory depression and slow heartbeat, sleepiness, convulsions. Toxic Principle: Alkaloids such as lupinine, anagyrine, sparteine, and hydroxylupanine. (Poisonous Plants of N.C.)",false,"Powerline Rd, Ravenna, MI, US",43.2895126474,-86.0097635631,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26266682,2019-06-02,2019-06-02 18:29:34 UTC,Eastern Time (US & Canada),,Wilton Wildlife Preserve,false,"New York, US",43.0333408519,-73.7083787275,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26272658,2019-06-02,2019-06-02 16:25:37 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.6016751842,-73.9551118204,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26276029,2019-06-01,2019-06-01 19:35:00 UTC,Eastern Time (US & Canada),,"",false,"Kalamazoo County, MI, USA",42.1668785292,-85.5166112225,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26285221,2019-06-02,,UTC,,,false,"10469 6 Mile Rd NE, Rockford, MI 49341, USA",43.0667916245,-85.4147771001,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26328082,2019-06-03,2019-06-03 15:13:29 UTC,Central Time (US & Canada),,,false,"55001, Afton, MN, US",44.9387440984,-92.8188014789,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26328819,2019-06-03,2019-06-03 10:24:04 UTC,UTC,,,false,"13740–14010 Pine Bend Trl, Hastings, MN, US",44.7480145935,-92.9675835651,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26334308,2019-06-03,2019-06-03 12:08:14 UTC,UTC,,,false,"15852–15898 Carver Highland Dr, Carver, MN, US",44.7185752422,-93.6292923257,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26353693,2019-06-01,2019-06-01 18:12:00 UTC,Central Time (US & Canada),,,false,"Iowa, US",42.180477207,-90.7482647552,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26354297,2019-06-03,2019-06-03 22:39:56 UTC,Central Time (US & Canada),,,false,"Oakland, WI, USA",45.9303671,-92.33854239,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26359701,2019-06-03,2019-06-04 00:14:36 UTC,Eastern Time (US & Canada),,,false,"8621 E K Ave, Galesburg, MI, US",42.3047346622,-85.4614667316,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26363780,2019-05-31,,Eastern Time (US & Canada),,,false,"Ontario, CA",42.6926428593,-80.4192462521,obscured,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26364128,2019-06-03,2019-06-04 00:29:17 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.3638014478,-83.1022926036,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26389682,2019-06-04,2019-06-04 16:00:24 UTC,Central Time (US & Canada),,,false,"1401 235th Ave, Star Prairie, WI, US",45.2011651768,-92.4837327024,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26391425,2019-06-04,2019-06-04 11:34:42 UTC,UTC,,,false,"11900–12048 2nd Ave, Pleasant Prairie, WI, US",42.5026302645,-87.8099491821,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26391478,2019-06-04,2019-06-04 11:34:37 UTC,UTC,,,false,United States,42.5291349178,-87.8324800652,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26396572,2019-06-04,2019-06-04 18:03:52 UTC,Central Time (US & Canada),,,false,"54020, Osceola, WI, US",45.2924301739,-92.7435381017,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26398404,2019-06-02,2019-06-02 19:15:35 UTC,Eastern Time (US & Canada),,,false,"Kensington Metropark, Milford, MI, US",42.5585347508,-83.6208427046,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26414455,2019-06-02,,Eastern Time (US & Canada),,,false,"Ontario, CA",42.6772089499,-80.5356992151,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26418833,2019-06-04,2019-06-05 02:08:41 UTC,Hawaii,,,false,"4458 Cty Tk Y, Saukville, WI, US",43.439555,-88.0232861667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26420378,2019-06-04,2019-06-04 20:16:42 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.6410727463,-80.5575224896,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26425676,2019-06-04,2019-06-04 23:32:00 UTC,Central Time (US & Canada),,,false,"Rockville County Park, Rockville, Minnesota",45.47379,-94.35545,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26434252,2019-05-31,2019-05-31 19:42:00 UTC,Central Time (US & Canada),,,false,"White River Prairie-Tamaracks SNA, Green Lake County, WI, USA",43.968333,-89.1515,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26452520,2019-06-03,2019-06-03 22:59:24 UTC,Eastern Time (US & Canada),,,false,"Middlesex County, US-MA, US",42.2871608285,-71.4736136344,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26457151,2019-06-05,2019-06-05 20:21:03 UTC,Eastern Time (US & Canada),,Uncommon in degraded oak forest ,false,"49058, Hastings, MI, US",42.6493533333,-85.4176633333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26466111,2019-06-05,2019-06-05 17:36:37 UTC,UTC,,,false,"Necedah National Wildlife Refuge, Necedah, WI, US",44.1322983973,-90.1800915005,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26469283,2019-06-05,2019-06-05 19:42:00 UTC,Central Time (US & Canada),,,false,"Lake County, IL, USA",42.4209829808,-87.807886138,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26471690,2019-06-05,2019-06-05 20:26:00 UTC,Eastern Time (US & Canada),,Trail from Hankerd Rd to trail around Pickerel Lake and back,false,"Washtenaw County, MI, USA",42.4111437317,-83.9859785258,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26473630,2019-05-24,,Eastern Time (US & Canada),,"Wildflower
Leaves divided into many leaflets (>7), palmate
Alternate leaves
Irregular flower",false,United States,41.8382361767,-80.7364089124,,obscured,true,,Sundial Lupine,Lupinus perennis,sundial lupine,Plantae,81528
26474509,2019-06-02,2019-06-02 16:02:00 UTC,Central Time (US & Canada),,,false,"Pleasant Valley Conservancy Dane County, WI, USA",43.1052386582,-89.8039853479,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26487047,2019-06-05,2019-06-05 23:31:00 UTC,Central Time (US & Canada),,,false,"Waukesha, Wisconsin, United States",42.8724589722,-88.480513,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26499123,2019-06-06,2019-06-06 16:06:46 UTC,Eastern Time (US & Canada),,,false,"Hammond, IN 46323, USA",41.60019008,-87.44641387,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26500625,2014-07-09,2014-07-09 18:51:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.3869001902,-81.9655182581,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26507410,2019-06-06,2019-06-06 18:36:48 UTC,Eastern Time (US & Canada),,,false,"Hammond, IN 46323, USA",41.61153046,-87.44088816,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26509746,2019-06-06,2019-06-06 11:38:18 UTC,UTC,,,false,"N1569 Amherst Rd, Lyndon Station, WI, US",43.69455,-89.8763283333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26512645,2009-10-20,2009-10-20 14:33:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.7639274122,-79.5554744005,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26513201,2019-06-06,2019-06-06 20:18:05 UTC,Eastern Time (US & Canada),,,false,"Gary, IN 46406, USA",41.59856072,-87.41811491,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26514497,2019-06-06,2019-06-06 20:39:39 UTC,Eastern Time (US & Canada),,,false,"Gary, IN 46406, USA",41.59951341,-87.41928368,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26516465,2019-06-06,2019-06-06 16:22:47 UTC,UTC,,,false,"Kettle Moraine State Forest - Lapham Peak Unit, Delafield, WI, US",43.038557712,-88.4079703969,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26527261,2019-06-06,2019-06-06 20:15:03 UTC,UTC,,felt the joy of miss rumphius! i adore lupine :),false,"1033 4th St NW, Elk River, MN, US",45.3015582869,-93.5875232891,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26529659,2019-06-06,2019-06-06 13:12:00 UTC,Eastern Time (US & Canada),,I assume this is planted,false,"Bath Twp, MI, USA",42.7971453122,-84.3810663285,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26537095,2019-06-06,2019-06-06 19:09:45 UTC,Arizona,,,false,"Battle Creek Indian Mounds PK, Saint Paul, MN, US",44.9371216667,-93.0138388833,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26544518,2019-06-06,2019-06-06 13:50:41 UTC,UTC,,,false,"Dayton, WI, USA",44.32372637,-89.22402031,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26544992,2019-06-06,2019-06-06 18:33:00 UTC,Central Time (US & Canada),,,false,"Waushara County, WI, USA",43.98773,-89.368028,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26548122,2019-06-07,2019-06-07 13:50:22 UTC,Eastern Time (US & Canada),,,false,"Gary, IN 46403, USA",41.59963603,-87.23490267,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26548930,2019-06-07,2019-06-07 14:07:12 UTC,Eastern Time (US & Canada),,,false,"Gary, IN 46403, USA",41.59900582,-87.23714123,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26550126,2019-06-07,2019-06-07 14:30:27 UTC,Eastern Time (US & Canada),,,false,"Gary, IN 46403, USA",41.5995036,-87.23984096,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26553121,2019-06-07,2019-06-07 15:19:38 UTC,Eastern Time (US & Canada),,,false,"Portage, IN, USA",41.60325299,-87.21764811,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26554086,2019-05-31,2019-05-31 20:34:05 UTC,Central Time (US & Canada),,,false,"University of Wisconsin–Madison Arboretum, Fitchburg, WI, US",43.0305516864,-89.4411562139,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26555836,2019-06-07,2019-06-07 16:00:47 UTC,Eastern Time (US & Canada),,,false,"Portage, IN, USA",41.60313114,-87.21766591,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26558445,2019-06-07,2019-06-07 14:07:06 UTC,Eastern Time (US & Canada),,Locally abundant ,false,"49331, Lowell, MI, US",42.9525716667,-85.2848133333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26558708,2019-06-07,2019-06-07 17:00:49 UTC,Eastern Time (US & Canada),,,false,"Ogden Dunes, IN 46368, USA",41.61420783,-87.19257032,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26559636,2019-06-07,2019-06-07 17:18:09 UTC,Eastern Time (US & Canada),,,false,"Portage, IN, USA",41.6106919,-87.19253465,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26584542,2019-06-03,2019-06-03 22:57:00 UTC,Central Time (US & Canada),,"",false,"Cedar Creek Ecosystem Science Reserve, East Bethel, MN, USA",45.3943109661,-93.1734828321,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26589513,2019-06-07,2019-06-07 19:16:51 UTC,UTC,,,false,"Jackson County, US-WI, US",44.3301798432,-90.8470831377,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26600125,2019-06-07,2019-06-07 22:14:52 UTC,UTC,,,false,"54701, Eau Claire, WI, US",44.7115147837,-91.587363282,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26600546,2019-06-08,2019-06-08 17:07:26 UTC,Hawaii,,,false,"Hassan Township, MN, USA",45.18575558,-93.63961132,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26624305,2019-06-08,2019-06-08 14:06:38 UTC,UTC,,,false,"Hartman Creek State Park, Waupaca, WI, US",44.3213788234,-89.2116569449,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26624515,2019-06-08,2019-06-08 14:04:58 UTC,UTC,,,false,"Wisconsin, US",44.2238218866,-89.3537417716,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26624519,2019-06-08,2019-06-08 14:04:35 UTC,UTC,,,false,"Wisconsin, US",44.2583224299,-89.2943568465,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26624521,2019-06-08,2019-06-08 14:07:00 UTC,UTC,,,false,,,,private,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26624527,2019-06-08,2019-06-08 14:06:37 UTC,UTC,,,false,"Hartman Creek State Park, Waupaca, WI, US",44.3213788234,-89.2116569449,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26624561,2019-06-08,2019-06-08 13:57:21 UTC,UTC,,"Within the first ten minutes, one was spotted in an area, but where I was I saw none.
Much lupin in both spots",false,"Wisconsin, US",44.2084373085,-89.2257083751,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26624586,2019-06-08,2019-06-08 14:06:15 UTC,UTC,,0,false,"Wisconsin, US",44.2336316157,-89.3110919177,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26635751,2019-06-08,2019-06-08 14:03:16 UTC,UTC,,,false,"Sherburne National Wildlife Refuge, Big Lake, MN, US",45.4653033333,-93.721505,,,false,,wild lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
26640257,2019-06-08,2019-06-08 23:20:43 UTC,Eastern Time (US & Canada),,,false,"32163 Warner Ct, Warren, MI, US",42.5288965869,-83.0771301166,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26640345,2019-06-08,2019-06-08 23:24:06 UTC,Eastern Time (US & Canada),,,false,"32218 Warner Ct, Warren, MI, US",42.5289874327,-83.0772571238,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26648701,2019-06-07,2019-06-07 14:11:31 UTC,UTC,,,false,"Fairfield, WI 53913, USA",43.5606611822,-89.6350633353,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26656491,2019-06-08,2019-06-08 18:32:26 UTC,Arizona,,,false,"Ice Age National Scenic Trl, Montello, WI, US",43.6866333333,-89.3880466667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26657111,2019-06-08,2019-06-08 18:41:00 UTC,Central Time (US & Canada),,"",false,"Will County, IL, USA",41.2573269582,-88.1967520434,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26668720,2019-06-08,2019-06-08 12:45:27 UTC,Central Time (US & Canada),,,false,"N193 Tower Rd, Palmyra, WI, US",42.8459046549,-88.5666853377,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26683619,2019-05-30,2019-05-30 12:02:32 UTC,UTC,,,false,"1347–1399 Naylor Rd, Franklin Grove, IL, US",41.8661333333,-89.366875,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26685773,2019-06-09,2019-06-09 12:04:10 UTC,UTC,,,false,"Illinois Beach State Park, Waukegan, IL, US",42.4143553712,-87.8094826453,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26698611,2019-06-09,2019-06-09 12:45:30 UTC,UTC,,,false,"Lake Elmo Regional Park, Lake Elmo, MN, US",44.9836383333,-92.9153283333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26701194,2019-06-09,2019-06-09 17:52:49 UTC,Central Time (US & Canada),,,false,"Adams County, US-WI, US",43.98238045,-89.6362284833,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26701283,2019-06-09,2019-06-09 18:31:44 UTC,Central Time (US & Canada),,,false,"Adams County, US-WI, US",43.9826307833,-89.6373323333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26713670,2019-06-09,2019-06-09 15:37:23 UTC,UTC,,,false,"12976 County Road 51, Saint Joseph, MN, US",45.5618083333,-94.376595,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26715638,2019-06-09,2019-06-10 01:31:00 UTC,Hawaii,,,false,"Winnebago County, IL, USA",42.20000182,-88.9649941316,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26747394,2019-06-09,2019-06-09 12:38:30 UTC,UTC,,,false,"Iowa, US",42.1437770382,-91.7889512833,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26748200,2019-06-10,2019-06-10 14:24:36 UTC,Eastern Time (US & Canada),,,false,"10400 Summit Ave NE, Rockford, MI, US",43.155,-85.564675,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26769325,2019-06-08,2019-06-08 15:42:00 UTC,Central Time (US & Canada),,,false,"Adams County, WI, USA",44.1978728718,-89.8079558491,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26772675,2019-06-10,2019-06-10 17:07:13 UTC,UTC,,,false,"56431, Aitkin, MN, US",46.7097214616,-93.8240450564,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26775506,2019-06-10,2019-06-10 17:32:12 UTC,UTC,,,false,"Hyland-Bush Lakes Park, Bloomington, MN, US",44.845555,-93.368295,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26783716,2019-06-08,2019-06-08 16:40:00 UTC,Eastern Time (US & Canada),,,false,"Michigan, US",43.4968545981,-85.7727802294,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26804470,2019-06-10,2019-06-10 21:04:08 UTC,Eastern Time (US & Canada),,,false,"Lake County, US-MI, US",43.92032288,-85.97431957,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26833567,2019-06-11,2019-06-11 16:40:11 UTC,Central Time (US & Canada),,,false,"Necedah National Wildlife Refuge, Juneau County, US-WI, US",44.0387203333,-90.1744004833,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
